2.6685230000000000e+00,3.0556679999999998e+00
2.5231970000000001e+00,2.8252969999999999e+00
2.5992250000000001e+00,2.9513569999999998e+00
2.5756850000000000e+00,2.8831850000000001e+00
2.5338310000000002e+00,2.8572839999999999e+00
2.5734430000000001e+00,2.9307230000000000e+00
2.4817239999999998e+00,2.7734880000000000e+00
2.4011350000000000e+00,2.6760820000000001e+00
2.5282979999999999e+00,2.8042310000000001e+00
2.3279899999999998e+00,2.5805650000000000e+00
2.5600149999999999e+00,2.8417940000000002e+00
2.3171919999999999e+00,2.5782550000000000e+00
2.4137620000000002e+00,2.6410760000000000e+00
2.3701840000000001e+00,2.5861839999999998e+00
